{   Distance	     Value	 Material }
{  6.86782e-01	 3.84054e+05	 GaN }
{  7.05477e-01	 3.85826e+05	 GaN }
{  7.25000e-01	 3.62304e+05	 GaN }
{  7.45031e-01	 3.63908e+05	 GaN }
{  7.65301e-01	 3.53515e+05	 GaN }
{  7.85815e-01	 3.43363e+05	 GaN }
{  8.06573e-01	 3.33241e+05	 GaN }
{  8.27581e-01	 3.22977e+05	 GaN }
{  8.48840e-01	 3.12447e+05	 GaN }
{  8.70353e-01	 3.01570e+05	 GaN }
{  8.92124e-01	 2.90305e+05	 GaN }
{  9.14155e-01	 2.78645e+05	 GaN }
{  9.36450e-01	 2.53268e+05	 GaN }
{  9.59012e-01	 2.54246e+05	 GaN }
{  9.81844e-01	 2.41604e+05	 GaN }
{  1.00495e+00	 2.28750e+05	 GaN }
{  1.02833e+00	 2.15756e+05	 GaN }
{  1.05199e+00	 1.89155e+05	 GaN }
{  1.07594e+00	 1.89664e+05	 GaN }
{  1.10017e+00	 1.76745e+05	 GaN }
{  1.12469e+00	 1.64054e+05	 GaN }
{  1.14951e+00	 1.51725e+05	 GaN }
{  1.17462e+00	 1.39912e+05	 GaN }
{  1.20003e+00	 1.28790e+05	 GaN }
{  1.22575e+00	 1.18532e+05	 GaN }
{  1.25178e+00	 1.09281e+05	 GaN }
{  1.27811e+00	 1.01123e+05	 GaN }
{  1.30477e+00	 9.40736e+04	 GaN }
{  1.33174e+00	 8.80804e+04	 GaN }
{  1.35903e+00	 8.30489e+04	 GaN }
{  1.38665e+00	 7.88582e+04	 GaN }
{  1.41460e+00	 7.53854e+04	 GaN }
{  1.44289e+00	 7.01828e+04	 GaN }
{  1.47151e+00	 7.01514e+04	 GaN }
{  1.50048e+00	 6.82062e+04	 GaN }
{  1.52980e+00	 6.66116e+04	 GaN }
{  1.55946e+00	 6.42196e+04	 GaN }
{  1.58948e+00	 6.33649e+04	 GaN }
{  1.61986e+00	 6.34181e+04	 GaN }
{  1.65060e+00	 6.21789e+04	 GaN }
{  1.68171e+00	 6.22558e+04	 GaN }
{  1.71320e+00	 6.18897e+04	 GaN }
{  1.74506e+00	 6.14009e+04	 GaN }
{  1.77730e+00	 6.15048e+04	 GaN }
{  1.80993e+00	 6.14612e+04	 GaN }
{  1.84295e+00	 6.15012e+04	 GaN }
{  1.87636e+00	 6.16248e+04	 GaN }
{  1.91017e+00	 6.18179e+04	 GaN }
{  1.94439e+00	 6.22623e+04	 GaN }
{  1.97902e+00	 6.24005e+04	 GaN }
{  2.01406e+00	 6.30746e+04	 GaN }
{  2.04953e+00	 6.32206e+04	 GaN }
{  2.08541e+00	 6.37133e+04	 GaN }
{  2.12173e+00	 6.42591e+04	 GaN }
{  2.15848e+00	 6.48571e+04	 GaN }
{  2.19567e+00	 6.60478e+04	 GaN }
{  2.23331e+00	 6.62092e+04	 GaN }
{  2.27139e+00	 6.69644e+04	 GaN }
{  2.30994e+00	 6.77741e+04	 GaN }
{  2.34894e+00	 6.86403e+04	 GaN }
{  2.38841e+00	 6.95659e+04	 GaN }
{  2.42835e+00	 7.14342e+04	 GaN }
{  2.46878e+00	 7.16109e+04	 GaN }
{  2.50968e+00	 7.27411e+04	 GaN }
{  2.55108e+00	 7.50707e+04	 GaN }
{  2.59297e+00	 7.64744e+04	 GaN }
{  2.63536e+00	 7.66619e+04	 GaN }
{  2.67826e+00	 7.96636e+04	 GaN }
{  2.72167e+00	 7.98571e+04	 GaN }
{  2.76560e+00	 8.35469e+04	 GaN }
{  2.81006e+00	 8.37464e+04	 GaN }
{  2.85505e+00	 8.60620e+04	 GaN }
{  2.90058e+00	 8.87223e+04	 GaN }
{  2.94666e+00	 9.18402e+04	 GaN }
{  2.99328e+00	 9.55889e+04	 GaN }
{  3.04047e+00	 1.00235e+05	 GaN }
{  3.08822e+00	 1.06223e+05	 GaN }
{  3.13654e+00	 1.27437e+05	 GaN }
{  3.18544e+00	 1.26869e+05	 GaN }
{  3.23492e+00	 1.23509e+05	 GaN }
{  3.28500e+00	 1.67296e+05	 GaN }
{  3.32667e+00	 1.07271e+05	 GaN }
{  3.36833e+00	 1.29066e+04	 GaN }
{  3.41000e+00	 1.41017e+04	 GaN }

